SiteID,Site,Location,Date,Matrix,CHEM_CODE,Parameter,Value,Units,DetectionFlag,ReportingLimit,MDL,REPORTABLE
47,Site 1,ML-2,28-Nov-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,28-Nov-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,28-Nov-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-2,28-Nov-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-2,28-Nov-13,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-2,28-Nov-13,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-2,28-Nov-13,WG,K,Potassium,20.61,MG/L,=,,,Y
47,Site 1,ML-2,28-Nov-13,WG,K,Potassium,21,MG/L,=,,,Y
47,Site 1,ML-2,28-Nov-13,WG,MG,Magnesium,60.08,MG/L,=,,,Y
47,Site 1,ML-2,28-Nov-13,WG,MG,Magnesium,63.53,MG/L,=,,,Y
47,Site 1,Feed,12-Nov-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,12-Nov-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,12-Nov-13,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Feed,12-Nov-13,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Feed,12-Nov-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Feed,12-Nov-13,WS,FE,Iron,6.828,MG/L,=,,,Y
47,Site 1,Feed,12-Nov-13,WS,K,Potassium,161.6,MG/L,=,,,Y
47,Site 1,Feed,12-Nov-13,WS,K,Potassium,168.9,MG/L,=,,,Y
47,Site 1,Feed,12-Nov-13,WS,MG,Magnesium,0,MG/L,ND,0.04,,Y
47,Site 1,Feed,12-Nov-13,WS,MG,Magnesium,1.477,MG/L,=,,,Y
47,Site 1,Drain_E,25-Nov-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,25-Nov-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,25-Nov-13,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_E,25-Nov-13,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_E,25-Nov-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_E,25-Nov-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_E,25-Nov-13,WS,K,Potassium,76.35,MG/L,=,,,Y
47,Site 1,Drain_E,25-Nov-13,WS,K,Potassium,76.35,MG/L,=,,,Y
47,Site 1,Drain_E,25-Nov-13,WS,MG,Magnesium,122.4,MG/L,=,,,Y
47,Site 1,Drain_E,25-Nov-13,WS,MG,Magnesium,122.4,MG/L,=,,,Y
47,Site 1,Drain_W,25-Nov-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,25-Nov-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,25-Nov-13,WS,CU,Copper,0.068,MG/L,=,,,Y
47,Site 1,Drain_W,25-Nov-13,WS,CU,Copper,0.07,MG/L,=,,,Y
47,Site 1,Drain_W,25-Nov-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_W,25-Nov-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_W,25-Nov-13,WS,K,Potassium,100.4,MG/L,=,,,Y
47,Site 1,Drain_W,25-Nov-13,WS,K,Potassium,100.4,MG/L,=,,,Y
47,Site 1,Drain_W,25-Nov-13,WS,MG,Magnesium,59.08,MG/L,=,,,Y
47,Site 1,Drain_W,25-Nov-13,WS,MG,Magnesium,59.66,MG/L,=,,,Y
47,Site 1,ML-2,2-Jan-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-8,15-Jan-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-1,27-Jan-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Feed,14-Jan-14,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-1,6-Jan-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-2,2-Jan-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-8,15-Jan-14,WG,CU,Copper,0.351,MG/L,=,,,Y
47,Site 1,WL-1,27-Jan-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_E,8-Jan-14,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_W,8-Jan-14,WS,CU,Copper,0.093,MG/L,=,,,Y
47,Site 1,Feed,14-Jan-14,WS,CU,Copper,0.944,MG/L,=,,,Y
47,Site 1,ML-1,6-Jan-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-2,2-Dec-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-8,11-Dec-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-1,3-Dec-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-1,4-Dec-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_E,13-Dec-13,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_W,13-Dec-13,WS,CU,Copper,0.085,MG/L,=,,,Y
47,Site 1,Feed,11-Dec-13,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-2,2-Dec-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-8,11-Dec-13,WG,CU,Copper,0.266,MG/L,=,,,Y
47,Site 1,WL-1,3-Dec-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-1,4-Dec-13,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_E,13-Dec-13,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_W,13-Dec-13,WS,CU,Copper,0.085,MG/L,=,,,Y
47,Site 1,Feed,11-Dec-13,WS,CU,Copper,8.031,MG/L,=,,,Y
47,Site 1,ML-2,2-Dec-13,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,WL-8,11-Dec-13,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,WL-1,3-Dec-13,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-1,4-Dec-13,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-2,2-Dec-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,11-Dec-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,3-Dec-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,4-Dec-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,13-Dec-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,13-Dec-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,11-Dec-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,2-Dec-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,11-Dec-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,3-Dec-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,13-Dec-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_W,13-Dec-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Feed,11-Dec-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-2,2-Dec-13,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,WL-8,11-Dec-13,WG,FE,Iron,0.672,MG/L,=,,,Y
47,Site 1,WL-1,3-Dec-13,WG,FE,Iron,0.424,MG/L,=,,,Y
47,Site 1,ML-1,4-Dec-13,WG,FE,Iron,0.872,MG/L,=,,,Y
47,Site 1,Drain_E,13-Dec-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_W,13-Dec-13,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Feed,11-Dec-13,WS,FE,Iron,50.02,MG/L,=,,,Y
47,Site 1,ML-2,2-Jan-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,15-Jan-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,27-Jan-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,14-Jan-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,6-Jan-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,2-Jan-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,15-Jan-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,27-Jan-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,4-Dec-13,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,13-Dec-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,13-Dec-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,11-Dec-13,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,8-Jan-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,8-Jan-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,14-Jan-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,6-Jan-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,2-Dec-13,WG,K,Potassium,17.43,MG/L,=,,,Y
47,Site 1,WL-8,11-Dec-13,WG,K,Potassium,33.2,MG/L,=,,,Y
47,Site 1,WL-1,3-Dec-13,WG,K,Potassium,4.17,MG/L,=,,,Y
47,Site 1,ML-1,4-Dec-13,WG,K,Potassium,11.88,MG/L,=,,,Y
47,Site 1,Drain_E,13-Dec-13,WS,K,Potassium,72.98,MG/L,=,,,Y
47,Site 1,Drain_W,13-Dec-13,WS,K,Potassium,101.7,MG/L,=,,,Y
47,Site 1,Feed,11-Dec-13,WS,K,Potassium,186.8,MG/L,=,,,Y
47,Site 1,ML-2,2-Dec-13,WG,K,Potassium,17.88,MG/L,=,,,Y
47,Site 1,WL-8,11-Dec-13,WG,K,Potassium,35.12,MG/L,=,,,Y
47,Site 1,WL-1,3-Dec-13,WG,K,Potassium,4.17,MG/L,=,,,Y
47,Site 1,ML-1,4-Dec-13,WG,K,Potassium,11.88,MG/L,=,,,Y
47,Site 1,Drain_E,13-Dec-13,WS,K,Potassium,76.18,MG/L,=,,,Y
47,Site 1,Drain_W,13-Dec-13,WS,K,Potassium,102.6,MG/L,=,,,Y
47,Site 1,Feed,11-Dec-13,WS,K,Potassium,194.8,MG/L,=,,,Y
47,Site 1,ML-2,2-Dec-13,WG,MG,Magnesium,58.8,MG/L,=,,,Y
47,Site 1,WL-8,11-Dec-13,WG,MG,Magnesium,86.76,MG/L,=,,,Y
47,Site 1,WL-1,3-Dec-13,WG,MG,Magnesium,6.585,MG/L,=,,,Y
47,Site 1,ML-1,4-Dec-13,WG,MG,Magnesium,59.03,MG/L,=,,,Y
47,Site 1,Drain_E,13-Dec-13,WS,MG,Magnesium,113.5,MG/L,=,,,Y
47,Site 1,Drain_W,13-Dec-13,WS,MG,Magnesium,55.9,MG/L,=,,,Y
47,Site 1,Feed,11-Dec-13,WS,MG,Magnesium,0,MG/L,ND,0.04,,Y
47,Site 1,ML-2,2-Dec-13,WG,MG,Magnesium,59.51,MG/L,=,,,Y
47,Site 1,WL-8,11-Dec-13,WG,MG,Magnesium,87.32,MG/L,=,,,Y
47,Site 1,WL-1,3-Dec-13,WG,MG,Magnesium,6.718,MG/L,=,,,Y
47,Site 1,ML-1,4-Dec-13,WG,MG,Magnesium,60.63,MG/L,=,,,Y
47,Site 1,Drain_E,13-Dec-13,WS,MG,Magnesium,119.8,MG/L,=,,,Y
47,Site 1,Drain_W,13-Dec-13,WS,MG,Magnesium,58.94,MG/L,=,,,Y
47,Site 1,Feed,11-Dec-13,WS,MG,Magnesium,11.34,MG/L,=,,,Y
47,Site 1,Feed,27-Feb-14,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-2,3-Feb-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-8,20-Feb-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-1,20-Feb-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-1,4-Feb-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_E,18-Feb-14,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_W,18-Feb-14,WS,CU,Copper,0.085,MG/L,=,,,Y
47,Site 1,Feed,27-Feb-14,WS,CU,Copper,0.112,MG/L,=,,,Y
47,Site 1,ML-2,3-Feb-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-8,20-Feb-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-1,20-Feb-14,WG,CU,Copper,0.016,MG/L,=,,,Y
47,Site 1,ML-1,4-Feb-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Feed,27-Feb-14,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-2,3-Feb-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,WL-8,20-Feb-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,WL-1,20-Feb-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-1,4-Feb-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_E,18-Feb-14,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_W,18-Feb-14,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Feed,27-Feb-14,WS,FE,Iron,10.71,MG/L,=,,,Y
47,Site 1,ML-2,3-Feb-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,WL-8,20-Feb-14,WG,FE,Iron,0.268,MG/L,=,,,Y
47,Site 1,WL-1,20-Feb-14,WG,FE,Iron,0.528,MG/L,=,,,Y
47,Site 1,ML-1,4-Feb-14,WG,FE,Iron,0.931,MG/L,=,,,Y
47,Site 1,Feed,27-Feb-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,3-Feb-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,20-Feb-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,20-Feb-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,4-Feb-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,18-Feb-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,18-Feb-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,27-Feb-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,3-Feb-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,20-Feb-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,20-Feb-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,4-Feb-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,27-Feb-14,WS,K,Potassium,215.7,MG/L,=,,,Y
47,Site 1,ML-2,3-Feb-14,WG,K,Potassium,21.53,MG/L,=,,,Y
47,Site 1,WL-8,20-Feb-14,WG,K,Potassium,40.25,MG/L,=,,,Y
47,Site 1,WL-1,20-Feb-14,WG,K,Potassium,3.72,MG/L,=,,,Y
47,Site 1,ML-1,4-Feb-14,WG,K,Potassium,12.46,MG/L,=,,,Y
47,Site 1,Drain_E,18-Feb-14,WS,K,Potassium,90.09,MG/L,=,,,Y
47,Site 1,Drain_W,18-Feb-14,WS,K,Potassium,122.8,MG/L,=,,,Y
47,Site 1,Feed,27-Feb-14,WS,K,Potassium,224.9,MG/L,=,,,Y
47,Site 1,ML-2,3-Feb-14,WG,K,Potassium,22.15,MG/L,=,,,Y
47,Site 1,WL-8,20-Feb-14,WG,K,Potassium,41.49,MG/L,=,,,Y
47,Site 1,WL-1,20-Feb-14,WG,K,Potassium,3.94,MG/L,=,,,Y
47,Site 1,ML-1,4-Feb-14,WG,K,Potassium,12.68,MG/L,=,,,Y
47,Site 1,Feed,27-Feb-14,WS,MG,Magnesium,0,MG/L,ND,0.04,,Y
47,Site 1,ML-2,3-Feb-14,WG,MG,Magnesium,57.61,MG/L,=,,,Y
47,Site 1,WL-8,20-Feb-14,WG,MG,Magnesium,80.02,MG/L,=,,,Y
47,Site 1,WL-1,20-Feb-14,WG,MG,Magnesium,6.582,MG/L,=,,,Y
47,Site 1,ML-1,4-Feb-14,WG,MG,Magnesium,59.1,MG/L,=,,,Y
47,Site 1,Drain_E,18-Feb-14,WS,MG,Magnesium,138.5,MG/L,=,,,Y
47,Site 1,Drain_W,18-Feb-14,WS,MG,Magnesium,62.72,MG/L,=,,,Y
47,Site 1,Feed,27-Feb-14,WS,MG,Magnesium,2.83,MG/L,=,,,Y
47,Site 1,ML-2,3-Feb-14,WG,MG,Magnesium,59.1,MG/L,=,,,Y
47,Site 1,WL-8,20-Feb-14,WG,MG,Magnesium,82.91,MG/L,=,,,Y
47,Site 1,WL-1,20-Feb-14,WG,MG,Magnesium,7.015,MG/L,=,,,Y
47,Site 1,ML-1,4-Feb-14,WG,MG,Magnesium,60.02,MG/L,=,,,Y
47,Site 1,ML-1,1-Apr-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,23-Apr-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,23-Apr-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,23-Apr-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,3-Apr-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,9-Apr-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,7-Apr-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,1-Apr-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,23-Apr-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,23-Apr-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,23-Apr-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,3-Apr-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,9-Apr-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,7-Apr-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,3-Mar-14,WG,K,Potassium,12.87,MG/L,=,,,Y
47,Site 1,ML-2,13-Mar-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,7-Mar-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,3-Mar-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,20-Mar-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,20-Mar-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,20-Mar-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,13-Mar-14,WG,K,Potassium,23.19,MG/L,=,,,Y
47,Site 1,WL-8,7-Mar-14,WG,K,Potassium,39.97,MG/L,=,,,Y
47,Site 1,WL-1,3-Mar-14,WG,K,Potassium,3.72,MG/L,=,,,Y
47,Site 1,Drain_E,20-Mar-14,WS,K,Potassium,79.6,MG/L,=,,,Y
47,Site 1,Drain_W,20-Mar-14,WS,K,Potassium,113.1,MG/L,=,,,Y
47,Site 1,Feed,20-Mar-14,WS,K,Potassium,201.2,MG/L,=,,,Y
47,Site 1,ML-1,3-Mar-14,WG,K,Potassium,12.87,MG/L,=,,,Y
47,Site 1,ML-2,13-Mar-14,WG,K,Potassium,23.85,MG/L,=,,,Y
47,Site 1,WL-8,7-Mar-14,WG,K,Potassium,39.97,MG/L,=,,,Y
47,Site 1,WL-1,3-Mar-14,WG,K,Potassium,3.75,MG/L,=,,,Y
47,Site 1,Drain_E,20-Mar-14,WS,K,Potassium,81.12,MG/L,=,,,Y
47,Site 1,Drain_W,20-Mar-14,WS,K,Potassium,118.5,MG/L,=,,,Y
47,Site 1,Feed,20-Mar-14,WS,K,Potassium,208.8,MG/L,=,,,Y
47,Site 1,ML-1,3-Mar-14,WG,MG,Magnesium,60.71,MG/L,=,,,Y
47,Site 1,ML-2,13-Mar-14,WG,MG,Magnesium,61.26,MG/L,=,,,Y
47,Site 1,WL-8,7-Mar-14,WG,MG,Magnesium,81.27,MG/L,=,,,Y
47,Site 1,WL-1,3-Mar-14,WG,MG,Magnesium,6.444,MG/L,=,,,Y
47,Site 1,Drain_E,20-Mar-14,WS,MG,Magnesium,139,MG/L,=,,,Y
47,Site 1,Drain_W,20-Mar-14,WS,MG,Magnesium,63.67,MG/L,=,,,Y
47,Site 1,Feed,20-Mar-14,WS,MG,Magnesium,0,MG/L,ND,0.04,,Y
47,Site 1,ML-1,3-Mar-14,WG,MG,Magnesium,61.22,MG/L,=,,,Y
47,Site 1,ML-2,13-Mar-14,WG,MG,Magnesium,62.76,MG/L,=,,,Y
47,Site 1,WL-8,7-Mar-14,WG,MG,Magnesium,81.73,MG/L,=,,,Y
47,Site 1,WL-1,3-Mar-14,WG,MG,Magnesium,6.444,MG/L,=,,,Y
47,Site 1,Drain_E,20-Mar-14,WS,MG,Magnesium,142.2,MG/L,=,,,Y
47,Site 1,Drain_W,20-Mar-14,WS,MG,Magnesium,65.88,MG/L,=,,,Y
47,Site 1,Feed,20-Mar-14,WS,MG,Magnesium,9.209,MG/L,=,,,Y
47,Site 1,Drain_E,8-Jan-14,WS,K,Potassium,70.78,MG/L,=,,,Y
47,Site 1,Drain_W,8-Jan-14,WS,K,Potassium,108.2,MG/L,=,,,Y
47,Site 1,Feed,14-Jan-14,WS,K,Potassium,234.5,MG/L,=,,,Y
47,Site 1,ML-1,6-Jan-14,WG,K,Potassium,10.56,MG/L,=,,,Y
47,Site 1,ML-2,2-Jan-14,WG,MG,Magnesium,59.93,MG/L,=,,,Y
47,Site 1,WL-8,15-Jan-14,WG,MG,Magnesium,79.5,MG/L,=,,,Y
47,Site 1,WL-1,27-Jan-14,WG,MG,Magnesium,6.87,MG/L,=,,,Y
47,Site 1,Feed,14-Jan-14,WS,MG,Magnesium,0,MG/L,ND,0.04,,Y
47,Site 1,ML-1,6-Jan-14,WG,MG,Magnesium,57.91,MG/L,=,,,Y
47,Site 1,ML-2,2-Jan-14,WG,MG,Magnesium,61.46,MG/L,=,,,Y
47,Site 1,WL-8,15-Jan-14,WG,MG,Magnesium,81.57,MG/L,=,,,Y
47,Site 1,WL-1,27-Jan-14,WG,MG,Magnesium,6.921,MG/L,=,,,Y
47,Site 1,Drain_E,8-Jan-14,WS,MG,Magnesium,129.3,MG/L,=,,,Y
47,Site 1,Drain_W,8-Jan-14,WS,MG,Magnesium,60.38,MG/L,=,,,Y
47,Site 1,Feed,14-Jan-14,WS,MG,Magnesium,2.053,MG/L,=,,,Y
47,Site 1,ML-1,6-Jan-14,WG,MG,Magnesium,58.42,MG/L,=,,,Y
47,Site 1,ML-1,3-Mar-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-2,13-Mar-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-8,7-Mar-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-1,3-Mar-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_E,20-Mar-14,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_W,20-Mar-14,WS,CU,Copper,0.054,MG/L,=,,,Y
47,Site 1,Feed,20-Mar-14,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-1,3-Mar-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,ML-2,13-Mar-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,WL-8,7-Mar-14,WG,CU,Copper,0.071,MG/L,=,,,Y
47,Site 1,WL-1,3-Mar-14,WG,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_E,20-Mar-14,WS,CU,Copper,0,MG/L,ND,0.003,,Y
47,Site 1,Drain_W,20-Mar-14,WS,CU,Copper,0.072,MG/L,=,,,Y
47,Site 1,Feed,20-Mar-14,WS,CU,Copper,1.489,MG/L,=,,,Y
47,Site 1,ML-1,3-Mar-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-2,13-Mar-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,WL-8,7-Mar-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,WL-1,3-Mar-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-1,3-Mar-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-2,13-Mar-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-8,7-Mar-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,WL-1,3-Mar-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,20-Mar-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_W,20-Mar-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Feed,20-Mar-14,WS,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,ML-1,3-Mar-14,WG,AS,Arsenic,0,MG/L,ND,0.01,,Y
47,Site 1,Drain_E,20-Mar-14,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Drain_W,20-Mar-14,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,Feed,20-Mar-14,WS,FE,Iron,0,MG/L,ND,0.03,,Y
47,Site 1,ML-1,3-Mar-14,WG,FE,Iron,0.138,MG/L,=,,,Y
47,Site 1,ML-2,13-Mar-14,WG,FE,Iron,0,MG/L,ND,0.03,,Y
